,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
CPX-715,1.844454,-0.28570497,3.2374082,-0.99840146,-1.5850048,0.72041494,0.96734,-2.8407593,-1.0191613,-2.8170302,0.10591101,-3.6879,-1.3400427,1.6978818,-0.97460586,-6.335723,2.0859268,4.202355,-1.6914185,-0.2172288,-0.42286235,-0.54535526,-1.6391912,3.4356241,-3.183027,-1.9747003,4.6116967,3.3850553,-5.1691284,-4.3901196,4.2990875,-2.8887293,-2.4966695,-3.1073592,2.4336662,0.1775756,1.902504,-1.3546486,-1.0680685,-1.4926969,-0.14107037,0.7973596,-0.45414388,-0.9114041,1.9348285,0.42512017,6.748012,-4.1582885,4.484042,-5.234896,0.6707235,3.429556,-0.29887214,0.527078,1.9607856,-0.89502406,-5.7131333,4.2546105,0.1740477,-1.8485528,-0.07082671,-3.7745483,-1.8567638,1.5338756
CPX-2182,0.09837961,-1.0602022,1.1348068,-1.7620516,-3.180263,0.81151253,1.0914968,-2.28232,-1.1008121,-4.0103593,-0.56058383,-3.855732,-0.00952214,1.5868728,-1.829123,-3.9613018,1.1611458,3.1246123,-2.0645669,-0.22200805,1.3671231,-2.6114273,-0.9679809,2.3411658,-3.6045642,-1.98267,3.37749,3.9126096,-4.097153,-2.7812667,3.4484015,-2.4957728,-1.6006274,-1.6727525,0.87657255,0.6458987,0.7146913,-1.4658389,0.23069954,-0.8902802,-1.1224428,2.1254735,-2.0545053,0.9825269,0.64455014,-0.15667391,5.1478233,-3.712704,3.0785146,-4.0599327,-0.8121611,2.1580937,-1.5714033,-1.8212302,1.0121188,-2.5259998,-3.8849864,2.8977005,1.0487971,-1.5515056,-0.9985844,-3.0555863,-2.2826796,2.2219138
POLI,0.51365566,-1.0684775,0.21299179,-1.709603,-3.9082408,0.5157248,2.167929,-2.2397845,-0.8274405,-4.0944505,-0.69538414,-4.0064487,0.5632027,1.6716366,-1.9396721,-3.9292,0.70987207,2.6257696,-2.4836378,-0.56351036,2.0378957,-3.2252614,-0.73417354,2.0979154,-3.5305004,-1.3723919,3.5645034,3.8926961,-3.6828737,-1.4207529,3.2879539,-2.319336,-1.21366,-1.4102194,0.9636359,0.91259503,0.20076598,-1.6418588,0.24799536,-0.16445315,-1.0738559,2.7504904,-1.716364,1.0544297,-0.529446,-0.025080852,4.154248,-3.539115,2.4325774,-4.149356,-0.102697775,2.2874975,-1.4310039,-1.9756238,1.1975548,-2.629577,-2.7987928,2.3907523,1.3708187,-1.3561643,-1.5836967,-2.2654946,-2.7079368,2.751072
GRN,-0.51374424,1.2089746,-0.14503582,-0.018378075,-1.353743,-2.3699992,2.0008461,-1.1687545,1.0785921,-0.70144457,1.3300054,-2.1714804,3.0253966,0.552579,1.7276856,-6.37782,-0.8530325,1.6511807,-0.8261567,0.6948748,1.2043501,-0.03147558,3.0382533,1.3743261,-2.242933,1.2485735,6.2185802,0.6884165,-1.4397091,0.5860387,1.037681,-0.46800286,-4.257267,-3.7707374,1.4180346,0.8090615,1.6534351,-0.31958607,-2.1941326,-0.62620044,0.20186713,0.66958034,3.8527863,-2.9515789,-0.60042953,-0.8418891,1.3769667,-1.8701189,1.0160333,-3.127776,4.352691,6.0151343,1.8136988,4.3300076,0.17423289,4.368532,0.23812546,3.0558827,0.8736384,-2.5380156,-1.9663438,-2.050626,1.262497,-0.35301343
CPX-467,0.9049365,0.39050096,2.977807,-0.6052248,-0.8942721,-0.4709363,0.60195124,-2.351006,-0.39303637,-1.3132085,0.832374,-3.5576797,-0.25807017,0.9588652,0.0867172,-7.066851,1.5220695,3.6803622,-0.94765526,0.40713817,-0.8364986,0.23531903,-0.36557502,3.226535,-2.9765284,-0.8923923,5.728777,2.6267788,-3.9488273,-3.3391173,3.5698805,-2.1777368,-3.9049082,-3.9453156,2.5038867,0.11749429,2.5678303,-0.946458,-2.054944,-1.7001833,-0.086663686,-0.015219364,1.6172568,-2.1105647,2.1033323,-0.33274153,5.5860934,-4.084155,3.945952,-4.558818,2.3675234,5.1363187,0.9530538,2.7660892,1.4421704,1.6170235,-4.1022534,4.760204,-0.18533403,-2.505084,-0.2770593,-3.7373338,-0.477641,0.69794506
STX1B,-3.4123487,3.1178188,3.6041749,0.90724814,1.2167572,-3.0485418,-1.3262384,-0.6958112,4.0174894,1.9697695,-1.0239377,-5.5612125,4.4829555,0.7153161,8.06095,-5.357182,1.9465064,1.9261037,4.1664305,0.7714531,-2.2379565,5.312736,-0.3696321,3.156619,-5.861392,0.32892877,9.711452,-1.6236987,-6.008942,-2.4402227,3.265735,-2.386605,0.48424086,-2.8683765,-6.050362,-1.9802524,0.4749428,0.29030782,-0.9655481,-5.4586782,1.7186888,-1.6407979,5.418267,0.793626,2.0010188,-4.2990856,0.10477962,-9.026927,3.5232494,-0.5667436,4.424967,9.6313505,0.72609395,8.488684,0.4423463,8.473318,-1.2722229,1.5863353,-1.0068301,2.2480726,-1.1892308,-3.1449106,3.0374177,-3.1814256
MAPK12,2.1454153,0.96226865,2.1839614,-0.87531364,-0.32561538,-2.620304,1.5928344,-1.0927799,0.29409498,-0.24888676,2.101937,-2.7595599,0.87908405,-0.08545501,2.376079,-7.734086,0.6160482,1.9934665,-0.6947904,0.031568885,-2.0808089,2.1301959,-0.6788149,2.9445252,-2.6520975,-0.7725963,6.5261884,0.5590977,-3.5749807,-2.789621,2.1266975,-1.3808945,-5.369813,-4.997746,1.620615,0.7853557,2.9005983,-0.041488092,-2.4922059,-1.3602701,1.3127575,-0.00026616268,3.065041,-3.0397313,0.974358,0.56425536,3.4402628,-4.192677,3.2073874,-3.5605488,3.6579413,5.5167646,2.9788148,5.407893,0.97032124,3.9157248,-2.6340504,3.4957092,0.6380155,-1.0639085,-2.0327327,-3.636659,0.8419354,-0.7906748
MAPK1,1.8593123,0.8031043,3.1473093,-0.35745287,-0.58816576,-0.97058356,1.3033712,-2.1775482,-0.036161445,-1.021324,1.0150937,-3.5006568,0.13798949,0.9580812,1.2555149,-7.9398346,1.2990198,3.7059658,-0.65383476,0.21406811,-1.4605455,1.3798921,-0.42403108,3.4229476,-2.878971,-0.70700926,6.5120063,1.495674,-4.7354174,-3.3797157,3.4479475,-2.2420144,-4.0819945,-4.3800817,2.2260728,-0.03373871,2.6686788,-0.8748857,-2.385617,-1.8234901,0.5829444,-0.106122814,2.4242513,-2.5119,1.4836795,-0.09919758,5.1419134,-4.2650685,4.0683236,-4.653249,3.1850953,5.623331,1.4324954,3.9110796,1.6672988,2.7393346,-4.1375074,4.543898,-0.117324695,-1.8441806,-0.6127925,-3.835064,-0.1872509,-0.044547457
AURKA,1.715907,-0.11591835,3.2358906,-0.7345833,-1.1007441,0.71546227,0.61831844,-2.6802232,-1.1255752,-2.3391268,0.21770331,-3.3154867,-1.2845689,1.6451962,-0.9286377,-6.2784634,1.8997791,4.35596,-1.4888349,-0.2674442,-0.7785225,-0.23933737,-1.0904744,3.362251,-2.718943,-1.9172654,4.4285345,2.9843593,-4.565902,-4.4255433,3.8401148,-2.684658,-3.0380642,-3.148898,2.561867,0.073902026,2.1106846,-0.92832625,-1.501121,-1.4908383,-0.07875989,0.25653297,-0.15025419,-1.3405209,2.1359653,0.39970535,6.541775,-3.5031803,4.4797945,-4.964464,0.8274693,3.4300854,-0.12467146,1.0505531,1.6619412,-0.86101264,-5.7056293,4.336397,0.027008666,-2.0355008,-0.04078173,-3.7541661,-1.3931544,1.1386456
TUBB1,0.46348938,0.07475264,1.7987503,-1.073255,-0.01489426,-2.5645351,-0.06493892,-0.7415843,-0.77210957,-0.7814311,2.3944664,-1.4248663,-0.3211214,-0.52470684,0.0042740167,-6.2979784,0.6069912,2.1186686,-1.3307092,-0.07975827,-1.300118,0.6200783,-0.22603805,2.7633064,-1.9167589,-2.0946376,4.362314,1.6999861,-1.7346677,-3.0925055,1.0001322,-0.8505804,-7.037394,-4.9172263,2.8900898,1.430996,3.5449154,0.54053724,-2.3875778,-0.8050276,0.2371951,-0.60527706,1.644942,-3.033448,1.9038947,0.67219514,3.6440263,-2.0989025,3.9459321,-2.658734,1.1796927,3.1586661,2.767715,3.395066,0.17927799,1.3502136,-2.99118,4.1611943,0.31833977,-1.8414712,-1.362731,-3.8229513,1.1529567,-0.7611038
EEF1A2,-1.9164153,0.43075955,1.2446445,-0.6039877,-1.0751779,-1.4274501,-0.5452643,-1.1660435,0.20317867,-0.759862,0.2918795,-3.3057396,1.4590601,0.33569264,0.37692398,-4.1999006,0.800759,2.4213538,-0.055248275,0.49875054,0.18465787,-0.6907155,0.5273871,2.2466645,-3.3265173,-0.5599803,4.9252357,2.3955407,-1.4834995,-1.2235942,2.0565107,-1.2699381,-3.0650911,-2.6781974,0.2739476,0.3718596,1.6131476,-0.56199145,-1.3270493,-1.5004132,-0.6351675,-0.19838405,1.5527731,-0.9901992,1.93835,-1.752046,2.753509,-3.6675863,2.5769494,-2.31013,1.9611313,5.017358,0.8931503,2.335091,0.031122033,1.529335,-1.4016044,3.2672424,-0.063974574,-2.2242048,-1.1519734,-2.5256124,0.5234162,0.50682545
GSK3A,1.6289929,0.85287225,1.5627769,-0.9084011,-0.47359252,-2.4668345,1.7644463,-0.9950525,0.28798047,-0.68571156,1.979235,-2.2548554,0.9576708,-0.073916316,1.7451407,-7.0824385,0.44186944,1.8398161,-0.91149116,-0.048646476,-1.3999935,1.469204,-0.17076214,2.4743025,-2.305866,-0.70407903,5.6517577,0.835028,-2.807071,-2.104874,1.6671609,-1.1729634,-5.0204816,-4.5248237,1.8297234,1.2215478,2.5387204,0.004687857,-2.0883794,-0.84280545,1.167409,0.23350698,2.669814,-2.9232879,0.5980808,0.5774884,2.8412714,-3.3266957,2.5878768,-3.2469435,3.3904161,4.82069,2.6678646,4.690368,0.715005,3.2847466,-2.1840467,3.3405564,0.8415591,-1.3203949,-2.0276983,-3.1705108,0.64154583,-0.5385083
WNT3,4.2947693,0.5967541,0.47845092,-1.41389,-2.1775112,-3.1685553,5.7751603,-1.2009838,-0.1970658,-1.2517977,3.2201257,-2.2803483,1.0887535,0.116674975,0.6813613,-10.277526,-0.47346863,1.3966656,-2.8584187,-0.95818543,-0.8188765,0.6738084,0.55053204,2.5611525,-1.6829197,0.62740964,6.4993386,0.8549497,-3.0253034,-0.6163996,1.6546715,-0.81372106,-7.1848383,-5.923615,4.857797,1.8473874,3.0221539,-0.55339277,-2.639156,1.202055,1.6378008,1.6274735,3.8271818,-4.215175,-2.1583388,2.3928478,2.1917286,-2.1150627,1.8957865,-4.7336645,5.122357,4.9435205,3.0730934,4.563895,2.0653753,3.8127525,-1.3446099,3.8798292,2.1983533,-2.1539893,-3.0570183,-3.1592982,-0.872919,0.41133934
RPS6KB1,1.280501,0.39445633,3.8462362,-0.28513095,-0.3164488,0.09798591,-0.07956236,-2.627103,-0.5571734,-1.4407225,0.49612972,-3.4700146,-0.88154507,1.1094589,0.29022643,-7.0900006,1.8662777,4.644373,-0.6773874,0.35293347,-1.4177424,0.7742148,-0.737154,3.6506007,-2.9577127,-1.4241947,5.674774,2.4029057,-4.5972104,-4.3777547,3.9709585,-2.6412182,-3.6642444,-3.9375765,2.4991045,-0.24932101,2.7963064,-1.0286844,-2.2587252,-2.330484,0.032163534,-0.6286823,1.3647689,-2.1462176,2.968758,-0.36416495,6.626689,-4.2397566,4.794966,-4.8499646,2.0489185,5.02681,0.75525403,2.7853317,1.5300454,1.2993767,-5.3923345,5.1843104,-0.6734639,-2.5245266,0.3039407,-4.0905266,-0.38548565,0.38083407
CPX-6024,3.5468829,1.0630643,1.8007774,-0.4802001,-0.5596864,-2.111237,2.5573034,-1.8321128,0.6330276,-0.10988632,2.4838812,-3.0732105,0.9532826,0.025110789,1.8953298,-10.350256,-0.1032133,1.9578844,-1.5277052,0.8782756,-1.9310324,2.068641,0.54877573,2.8625824,-2.3124435,0.39593685,7.7839856,0.77729803,-3.2020645,-1.7709265,2.386636,-1.0421405,-6.7629404,-5.9906206,3.7045462,0.5198533,3.6070578,-0.80753744,-3.772449,-1.118642,0.5842045,0.718632,4.2167754,-4.1498885,0.7108944,0.73774856,3.7541375,-4.035375,2.983237,-5.2258315,4.985945,7.085928,3.7501621,6.0466194,1.5553628,5.6666455,-1.7055233,4.9495296,0.18121605,-2.4607716,-1.9922376,-4.447264,0.8208664,-0.2691039
CTSD,-0.32316226,1.1889355,0.17540133,-0.16859613,-0.7117203,-2.6103013,1.7224752,-1.3227602,0.83315635,-0.7503061,2.0514407,-1.8874966,2.3193235,-0.023608245,1.314257,-7.1585045,-0.8585494,1.8173509,-1.0857304,0.8507945,0.7469429,0.015376369,3.4305196,1.5806416,-1.7187582,0.6888248,5.917917,1.021272,-1.0622336,0.14499308,0.7625104,-0.34638855,-5.7822337,-4.6695395,2.7350817,1.0630813,2.4953969,-0.33443508,-2.6990016,-0.6231818,0.05486434,0.30652964,4.1339207,-3.7840133,-0.042129926,-0.4849709,1.950188,-1.2741188,1.380084,-3.2566695,4.340421,5.778866,2.5042405,4.773191,0.21340163,4.482111,-0.11750765,4.1372166,0.52024275,-3.286075,-1.5016723,-2.7837636,1.5790379,-0.6805387
APOA1,-1.5957488,2.0279412,0.3166925,0.49271652,-0.4271167,-3.1028721,1.4836043,-1.3013409,1.3824087,0.018290848,2.18724,-2.5026057,3.548309,-0.077521116,2.3490722,-8.223133,-1.0142758,2.000108,-0.31276014,1.4360064,0.68928623,0.49593502,4.7649884,1.8789566,-2.0126293,1.5825791,7.359003,0.29921138,-1.0735843,0.64661944,0.7171917,-0.2771703,-6.760687,-5.03954,2.3669653,0.44580933,2.6482525,-0.41590068,-3.537311,-1.7337098,-0.5527881,0.028021045,6.014448,-4.505264,-0.1277975,-1.9439471,1.5186787,-1.4041674,1.4957104,-3.2753036,5.466388,7.85174,2.8473983,6.215399,-0.01960973,6.613063,0.5678372,4.7929125,-0.06332169,-4.1400733,-1.379407,-3.169999,2.4649527,-1.568829
IAPP,-1.720657,2.886879,0.1727387,0.7383121,0.048220247,-4.0139227,1.7637895,-1.1121198,3.0178695,0.25128314,1.5589044,-2.4414458,4.64542,-0.7091254,5.1037545,-7.2638106,-1.1711009,1.450767,1.1564608,1.4767823,0.31334436,2.0700026,4.5247793,1.1484,-2.6904697,2.1765504,8.037601,-1.2654052,-2.0169308,1.4253861,0.70525587,-0.49095857,-3.9351256,-4.684385,-0.15626766,0.7294146,1.4698037,-0.5656119,-2.353619,-2.283402,0.98098034,0.0026506484,7.1180925,-3.6734965,-0.72452533,-2.3205957,-0.23448819,-2.8235083,0.54033744,-2.134372,6.715596,8.788959,3.068031,7.757761,0.023884747,8.839003,1.5778109,3.307349,0.097836405,-2.1823163,-1.8828486,-2.1277556,3.3281007,-2.6688337
MAPK8IP1,1.4175516,1.6142877,1.2194179,-0.64143664,-0.7522284,-3.034301,2.9077551,-1.0441996,1.0121026,-0.6331366,2.0313497,-2.5270443,1.9944434,-0.017511133,2.8101423,-7.1151514,0.08802114,1.6721714,-0.43198365,-0.016661568,-1.0644808,1.94844,0.48440588,2.0967803,-2.254908,0.05690446,6.243126,-0.049898434,-3.441654,-1.1856652,1.4904873,-1.0837505,-4.4109564,-4.3093944,1.190934,1.0890538,1.8990618,-0.07758705,-1.8134909,-0.81624895,1.5265783,0.5853954,3.549554,-3.2364109,-0.6324337,0.3168849,1.9973992,-3.1754704,1.7066526,-3.025848,4.3257837,5.2609434,2.4801412,5.527359,0.9689689,4.2391763,-1.310877,2.7570114,1.112158,-0.78474605,-2.3077788,-2.565089,0.59592474,-1.0518074
CPX-4310,-0.08593422,2.05754,1.9917097,0.2563454,0.43970594,-3.2542026,0.5559931,-0.69787025,1.6224864,0.9861773,1.6547081,-3.2650898,2.920564,-0.0688694,4.3097186,-8.095697,0.092557676,1.7972306,0.7854844,0.90531075,-1.8069474,3.1145027,1.2913638,2.9631498,-3.1068478,0.45340252,8.354287,-0.62910914,-3.305027,-1.7827568,1.6621814,-1.1069663,-5.501063,-5.1056466,0.12793551,-0.23861739,2.8032324,0.21255977,-3.2450233,-2.7831619,0.67350215,-0.55622333,5.2163234,-3.0909095,0.947425,-1.5311595,1.8116294,-4.5283837,3.250478,-2.7270331,4.828466,7.9690404,3.1455817,7.4440317,0.25699222,6.9284015,-1.1531268,3.764935,-0.25156134,-1.278213,-1.9173802,-3.918801,2.6050193,-2.1638274
CPX-5381,-0.47329074,2.4976113,0.2641871,0.8346762,0.16532123,-2.7655268,1.9893987,-1.1606549,1.6314982,0.03583375,2.1669333,-2.4224505,3.2097473,0.10996504,3.2342248,-8.901793,-1.2665622,2.039836,-0.42638627,1.5218731,0.20270993,1.4689947,4.870779,1.7656521,-1.7161591,1.537515,8.02008,-0.6785567,-1.7718459,0.4022433,0.6730671,-0.17993344,-6.633596,-5.3757305,2.5187223,0.52963173,2.63388,-0.45778847,-3.73883,-1.9777186,-0.123340644,0.44766393,6.5001755,-4.821623,-0.36046016,-1.2302717,1.6711522,-1.4596751,1.7296026,-3.8078685,5.975497,8.387098,3.5712302,7.3631186,0.24038239,7.698969,0.34471014,4.610854,-0.1289162,-3.6918507,-1.5862834,-3.7443938,2.7009764,-1.8785945
CPX-973,-0.6476891,2.6251621,0.020609038,0.957153,0.06354889,-2.750288,2.3144336,-1.1188538,1.6092303,0.01622795,2.1759694,-2.4552171,3.3898108,0.1743807,3.1630716,-9.063419,-1.4762954,2.0863597,-0.45529625,1.5411016,0.453187,1.2496569,5.389904,1.6812464,-1.5902876,1.7890719,8.121469,-0.7889289,-1.7321632,0.7299599,0.5463275,-0.09114623,-6.7866554,-5.3806868,2.6630049,0.5144089,2.5504344,-0.5460197,-3.7926238,-1.8682344,-0.24651486,0.58078337,6.75788,-4.963186,-0.71392584,-1.298527,1.4600663,-1.0966253,1.6096056,-3.8356957,6.230983,8.517111,3.5354347,7.3883047,0.25687048,7.878474,0.58365047,4.6812644,-0.08257431,-3.9764657,-1.6077528,-3.7077897,2.663193,-1.8627554
PIN1,1.3098308,0.35540026,1.2234352,-1.1062694,-1.3526855,-1.7689435,2.0189934,-1.4448249,0.096753694,-1.5203823,1.4812975,-2.6854596,0.8113702,0.3199609,0.9448031,-5.9005713,0.49280187,2.0026844,-1.3654697,-0.1939039,-0.5743418,0.17509238,-0.3097659,2.1149235,-2.4327629,-0.75225097,4.834802,1.5136304,-2.7414308,-1.7793691,2.1319442,-1.2313138,-3.7142498,-3.4826243,1.5318763,0.90584755,1.8710376,-0.46282768,-1.3921211,-0.41525096,0.65645826,0.745126,1.7362612,-1.9184105,0.46987805,0.40349662,3.1417797,-3.2498484,2.0352068,-3.38697,2.451407,4.0895243,1.434381,2.9106414,0.8098393,1.7578069,-2.0599906,2.8398855,1.1083518,-1.4115466,-1.7010567,-2.6026652,-0.3013966,0.3882899
TUBA4A,-0.5030595,0.59617466,0.6517294,-0.43246078,-1.0430135,-2.0420928,1.1181138,-0.78637636,0.43171966,-0.7123508,0.80429316,-2.2843366,1.6815727,0.39612854,1.0500438,-4.897918,0.16868913,1.6460272,-0.3683455,-0.0215486,-0.07113613,0.12477179,0.69886273,1.7671161,-2.4631822,-0.10839768,4.863566,1.0313318,-1.7318039,-0.8425592,1.2317519,-0.9032145,-3.0381265,-2.9419904,0.42817628,0.7243993,1.3854467,-0.044102434,-1.3717294,-0.6098098,0.37014765,0.20325321,2.0878747,-1.3878952,0.26089627,-0.6113875,1.5561912,-2.6898897,1.9369924,-2.203187,2.6486785,4.307316,1.2280055,2.9071722,0.21430482,2.1225712,-0.8881701,2.383512,0.77474236,-1.240846,-1.7261693,-2.1545386,0.4833816,-0.18938118
HSPB1,0.85854524,0.77387464,1.2792301,-0.5331404,-0.7113255,-1.9892483,1.3516201,-1.3553847,0.3572214,-0.80473465,1.6279778,-2.5286808,1.1003646,0.01464504,1.0942779,-6.5052505,0.20578428,2.0550108,-0.9214088,0.28664464,-0.74308753,0.67794454,0.72693646,2.1812978,-2.2106462,-0.3736498,5.3342996,1.235633,-2.3404593,-1.6643622,1.676189,-1.0751381,-4.5658746,-4.0986524,1.9134684,0.84071136,2.3249326,-0.3682294,-2.158714,-0.8797359,0.4060288,0.2898115,2.5799384,-2.524086,0.757971,0.031901572,2.8533351,-2.8682983,2.3824177,-3.2233453,3.1871586,4.803085,2.0327737,3.8966122,0.6681679,2.970799,-1.6793957,3.664093,0.49847096,-1.9552646,-1.4383987,-3.0328517,0.6268221,-0.2410083
SIRT2,-0.19534537,-0.11531831,1.9358943,-1.0370324,-1.0559596,-0.4972142,-0.028399166,-1.9038168,-0.7910237,-1.7558136,0.8585001,-2.8499537,-0.47814623,0.54216254,-1.0229332,-5.077505,1.4151945,3.0056133,-1.3772913,0.2136414,-0.07570224,-0.9816219,-0.24974647,2.5292714,-2.7022257,-1.3877244,3.9287155,3.3724327,-2.176681,-2.7659192,2.6670165,-1.6406809,-3.8017776,-3.2338421,2.310642,0.8045082,2.13063,-0.67334926,-1.343056,-0.9810363,-0.41928566,0.1083803,0.42744678,-1.4654715,2.328022,-0.1341717,4.7862763,-3.032592,3.2361767,-3.5309908,0.9979167,3.5636492,0.660956,1.3819141,0.64916676,-0.061594,-3.3784783,4.160052,0.21891446,-2.6827796,-0.36605406,-3.1595397,-0.49114826,1.1060481
ZC3H14,-0.08994281,0.06415211,0.30093503,-0.37683952,-2.1674402,-0.8723029,1.5695293,-1.1503589,0.23374781,-1.6830958,-0.3510143,-3.0632615,1.4380718,1.1483079,0.3440336,-3.6359487,0.68399566,1.653479,-0.5915132,-0.5302385,1.3006933,-0.9190262,-0.6977683,2.0995035,-2.840299,-0.26393092,4.013429,1.9779067,-2.471742,-0.31281805,2.3086598,-1.5107068,-0.6324792,-1.4696848,-0.45178276,0.7692009,0.0026456676,-1.0207728,-0.44302207,-0.278956,-0.23452213,1.6974494,0.50961196,0.1893416,-0.63438493,-0.55520713,1.6070514,-3.225729,2.1139855,-2.5417697,1.6092417,3.3396394,0.2973911,0.7914413,0.788154,0.059047926,-1.230035,1.1601552,0.8780809,-0.23318154,-1.7294024,-1.2591686,-0.9541426,1.0531064
PXDN,0.39055258,1.2151773,1.6562732,-0.049542133,-0.8284738,-2.020337,1.6479709,-1.8320779,0.8760393,-0.10975854,1.3852879,-3.7181814,1.9750069,0.2869085,1.5470781,-8.303451,0.21762823,2.6309314,-0.23213077,0.9000042,-0.8108349,0.9746623,1.561634,2.6238222,-2.9282358,0.8030846,7.30959,1.1822308,-2.9220026,-0.9588939,2.461167,-1.3234915,-4.960026,-4.574391,2.1338673,0.12906942,2.7157247,-0.8954251,-2.7860138,-1.4366454,0.0060025863,0.12123076,4.074794,-2.9140496,0.67440844,-1.1604935,2.8916905,-3.8819978,2.7296286,-3.894353,4.631366,7.073668,2.038161,4.948892,1.1258909,4.7910204,-1.1374251,4.6750517,-0.1825082,-2.5301216,-1.3565469,-3.4535975,0.7082612,-0.055281933
CCDC62,-3.4823644,1.5476215,0.9115381,-0.12342861,0.06707998,-1.577536,-1.0717717,-1.8692508,1.8337908,-1.0929965,0.5692407,-2.5449173,2.4098737,-0.005918011,2.7703373,-3.2835042,0.74068695,1.9035776,0.38757688,1.5217519,0.6263579,0.3423062,2.6604092,0.89645326,-3.1755445,-0.2879289,4.5079007,0.87115955,-0.92989796,-0.80307955,1.1649718,-1.0905018,-1.1961901,-2.2583623,-1.2809685,1.1549057,0.4750682,-0.5835826,-0.54598445,-2.9149964,0.08770417,-0.71550596,2.93455,-1.0664673,2.4699247,-2.1268992,1.8714355,-3.5025334,0.38114837,-1.9034455,2.7464757,6.331914,0.79536617,3.8166835,-0.7194925,4.4237967,-0.67636585,2.5003622,0.6370556,-2.7474213,-0.7373654,-2.1109834,2.6760607,-0.91727775
GFAP,0.22790734,2.0581777,2.23846,0.06192876,0.008657647,-2.9291272,1.1593218,-1.3315299,2.0249538,0.3973885,1.0929666,-3.8740935,2.6187694,0.09061749,4.0934334,-7.9014654,0.6564885,1.9309899,0.85294485,0.7004,-1.727504,2.8452926,0.47428495,2.7052636,-3.6606884,0.38057,8.238518,-0.1581846,-4.178564,-1.7070425,2.4625459,-1.4919736,-3.635826,-4.644143,-0.20791632,0.08681915,2.146988,-0.4079746,-2.1663547,-2.4849489,1.2459106,-0.080704875,4.5831194,-2.2937987,0.7903538,-1.2616762,1.9408704,-5.5631475,2.8973477,-3.02863,4.9819098,7.85601,2.6038272,6.835301,1.0392847,6.467574,-1.2742673,3.437907,-0.15638997,-0.6189235,-1.8823615,-3.5093563,1.6963023,-1.3579967
FUS,1.216833,0.2122192,1.1380948,-0.7057534,-1.4284637,-1.3814328,1.6576692,-1.3707881,-0.105696075,-1.4498663,0.89133,-2.7220087,0.6045459,0.5856469,0.30559388,-5.815793,0.54224384,2.0272677,-1.374019,-0.28876254,-0.20353015,-0.09007685,-0.31048304,2.3826745,-2.4869573,-0.77566296,4.755413,1.8023711,-2.8012204,-1.7786342,2.0941556,-1.3684398,-3.453036,-3.4172482,1.5296267,0.9238175,1.6898195,-0.6186383,-1.5225372,-0.47561055,0.28344566,0.9047927,1.2256869,-1.4928763,0.37493655,0.43781474,3.0296106,-3.0821817,2.7997303,-3.324221,2.2380369,3.7692494,1.3118149,2.3747525,0.99438435,1.1317623,-2.2293699,2.9689794,0.8258657,-1.2775344,-1.6049509,-2.710912,-0.3771421,0.5572534
H3-3B,2.3367069,0.11175151,3.019566,-1.1207703,-1.4737161,-0.5498761,1.6974452,-2.2710166,-0.6827369,-1.8289386,0.9527416,-3.6757636,-0.7688519,1.2245754,-0.11120614,-7.3087835,1.7848083,3.3056474,-1.5436804,-0.22551656,-1.0575008,0.310509,-1.8103064,3.4987266,-3.128878,-1.378791,5.5642653,2.7957034,-4.9950514,-3.7509844,3.9033766,-2.431367,-3.4523926,-3.8993554,2.570914,0.4898446,2.2650466,-0.9868901,-1.565769,-1.0824951,0.47619194,0.80260026,0.76184297,-1.7241317,1.3166558,0.74329793,5.6770916,-4.5297527,4.1445775,-4.971956,2.045156,4.2711067,0.9491152,2.2649236,1.9834931,0.7643042,-4.7269406,4.0714135,0.44909158,-1.537576,-0.8014037,-3.7472658,-1.3828686,1.155818
CHI3L1,-0.19004533,2.7269044,1.982512,0.5361936,0.31851208,-2.9760544,0.79834944,-1.1950691,3.1571743,1.0014054,0.79972625,-4.648584,3.7536116,0.24828355,5.792101,-8.192894,0.32934612,1.6382353,1.7055373,1.7179356,-1.7747843,3.5097299,1.2281822,2.2260478,-4.164032,1.2068425,9.624359,-0.84998506,-4.114944,-0.8998616,2.5404634,-1.1494628,-2.8902726,-4.5250225,-1.173876,-0.39278814,1.8051876,-0.7826633,-2.473671,-3.4281058,1.0991398,0.3217488,5.759726,-2.3825805,1.1751248,-2.1561673,1.5344262,-6.662652,2.3554182,-3.231888,6.3199153,10.047729,3.15507,8.427992,0.5808927,8.848447,-0.138483,3.202643,-0.5219775,-0.8963194,-2.0793023,-3.8336127,2.6858895,-1.477453
