GO,Term_Name_Clean,P-value,Z-score,Combined_Score
GO:0030218,Erythrocyte Differentiation,0.0001210791919785,2.9958198862763177,27.019496521345975
GO:0051962,Positive Regulation Of Nervous System Development,0.0001210791919785,2.9958198862763177,27.019496521345975
GO:0010822,Positive Regulation Of Mitochondrion Organization,0.0001232941732068,2.727891742272797,24.55358282241012
GO:0071333,Cellular Response To Glucose Stimulus,0.0001278744825017,3.78599938593798,33.939445282244584
GO:0070301,Cellular Response To Hydrogen Peroxide,0.0001278744825017,3.78599938593798,33.939445282244584
GO:0045943,Positive Regulation Of Transcription By RNA Polymerase I,0.0001278744825017,3.78599938593798,33.939445282244584
GO:0006623,Protein Targeting To Vacuole,0.0001278744825017,3.78599938593798,33.939445282244584
GO:0038096,Fc-gamma Receptor Signaling Pathway Involved In Phagocytosis,0.0001289520918711,6.191841742064101,55.45456561532215
GO:0032469,Endoplasmic Reticulum Calcium Ion Homeostasis,0.0001289520918711,6.191841742064101,55.45456561532215
GO:0007214,Gamma-Aminobutyric Acid Signaling Pathway,0.0001289520918711,6.191841742064101,55.45456561532215
GO:0001707,Mesoderm Formation,0.0001289520918711,6.191841742064101,55.45456561532215
GO:0032986,protein-DNA Complex Disassembly,0.0001289520918711,6.191841742064101,55.45456561532215
GO:0010882,Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling,0.0001289520918711,6.191841742064101,55.45456561532215
GO:0003254,Regulation Of Membrane Depolarization,0.0001289520918711,6.191841742064101,55.45456561532215
GO:1901673,Regulation Of Mitotic Spindle Assembly,0.0001289520918711,6.191841742064101,55.45456561532215
GO:0030178,Negative Regulation Of Wnt Signaling Pathway,0.0001296678963217,1.89988713294384,17.00500441730451
GO:0086069,Bundle Of His Cell To Purkinje Myocyte Communication,0.0001297139449481,107712.0,964041.6756519846
GO:0160063,Multi-Pass Transmembrane Protein Insertion Into ER Membrane,0.0001297139449481,107712.0,964041.6756519846
GO:1903204,Negative Regulation Of Oxidative Stress-Induced Neuron Death,0.0001297139449481,107712.0,964041.6756519846
GO:1905665,Positive Regulation Of Calcium Ion Import Across Plasma Membrane,0.0001297139449481,107712.0,964041.6756519846
GO:0072527,Pyrimidine-Containing Compound Metabolic Process,0.0001297139449481,107712.0,964041.6756519846
GO:0000301,"Retrograde Transport, Vesicle Recycling Within Golgi",0.0001297139449481,107712.0,964041.6756519846
GO:0090596,Sensory Organ Morphogenesis,0.0001297139449481,107712.0,964041.6756519846
GO:0016447,Somatic Recombination Of Immunoglobulin Gene Segments,0.0001297139449481,107712.0,964041.6756519846
GO:0007260,Tyrosine Phosphorylation Of STAT Protein,0.0001297139449481,107712.0,964041.6756519846
GO:0001952,Regulation Of Cell-Matrix Adhesion,0.0001312986953506,2.5658355437665783,22.933529724140914
GO:0006606,Protein Import Into Nucleus,0.0001314419782884,2.3470063842715523,20.975067049421
GO:0048661,Positive Regulation Of Smooth Muscle Cell Proliferation,0.0001347630369011,3.0445120175977745,27.1326685837795
GO:0031507,Heterochromatin Formation,0.0001350406090671,3.942133537989256,35.12415365124666
GO:0007006,Mitochondrial Membrane Organization,0.0001350406090671,3.942133537989256,35.12415365124666
GO:0045599,Negative Regulation Of Fat Cell Differentiation,0.0001350406090671,3.942133537989256,35.12415365124666
GO:0001843,Neural Tube Closure,0.0001350406090671,3.942133537989256,35.12415365124666
GO:0009205,Purine Ribonucleoside Triphosphate Metabolic Process,0.0001350406090671,3.942133537989256,35.12415365124666
GO:1901019,Regulation Of Calcium Ion Transmembrane Transporter Activity,0.0001350406090671,3.942133537989256,35.12415365124666
GO:0010874,Regulation Of Cholesterol Efflux,0.0001350406090671,3.942133537989256,35.12415365124666
GO:0044773,Mitotic DNA Damage Checkpoint Signaling,0.0001391635457767,2.7552275522755227,24.466036938566987
GO:0002431,Fc Receptor Mediated Stimulatory Signaling Pathway,0.0001395214836393,5.504294478527608,48.86322914159733
GO:0010875,Positive Regulation Of Cholesterol Efflux,0.0001395214836393,5.504294478527608,48.86322914159733
GO:1904353,Regulation Of Telomere Capping,0.0001395214836393,5.504294478527608,48.86322914159733
GO:0010332,Response To Gamma Radiation,0.0001395214836393,5.504294478527608,48.86322914159733
GO:0036257,Multivesicular Body Organization,0.0001409834209047,4.129527317372621,36.61597468573216
GO:1901020,Negative Regulation Of Calcium Ion Transmembrane Transporter Activity,0.0001409834209047,4.129527317372621,36.61597468573216
GO:0009855,Determination Of Bilateral Symmetry,0.0001451304896373,4.358600583090379,38.5207771168997
GO:0060173,Limb Development,0.0001451304896373,4.358600583090379,38.5207771168997
GO:0042471,Ear Morphogenesis,0.0001452067514223,5.0132360353253125,44.30373129899216
GO:0071985,Multivesicular Body Sorting Pathway,0.0001452067514223,5.0132360353253125,44.30373129899216
GO:0032413,Negative Regulation Of Ion Transmembrane Transporter Activity,0.0001452067514223,5.0132360353253125,44.30373129899216
GO:0003148,Outflow Tract Septum Morphogenesis,0.0001452067514223,5.0132360353253125,44.30373129899216
GO:0046627,Negative Regulation Of Insulin Receptor Signaling Pathway,0.0001467984560567,4.644983123657564,40.99871110212367
GO:0045648,Positive Regulation Of Erythrocyte Differentiation,0.0001467984560567,4.644983123657564,40.99871110212367
GO:0032647,Regulation Of Interferon-Alpha Production,0.0001467984560567,4.644983123657564,40.99871110212367
GO:0015850,Organic Hydroxy Compound Transport,0.0001495945543733,3.098632662467353,27.291460935140123
GO:0031399,Regulation Of Protein Modification Process,0.0001495945543733,3.098632662467353,27.291460935140123
GO:0050806,Positive Regulation Of Synaptic Transmission,0.000150416375676,2.3545804464973057,20.725260251243878
GO:0032446,Protein Modification By Small Protein Conjugation,0.0001558085476344,1.4883198562443845,13.047925396123922
GO:0032007,Negative Regulation Of TOR Signaling,0.0001568976569832,2.784954717107242,24.39597170141419
GO:0031397,Negative Regulation Of Protein Ubiquitination,0.0001568976569832,2.784954717107242,24.39597170141419
GO:0051781,Positive Regulation Of Cell Division,0.000165551970597,3.1591397849462366,27.50418300849214
GO:0043506,Regulation Of JUN Kinase Activity,0.000165551970597,3.1591397849462366,27.50418300849214
GO:0016050,Vesicle Organization,0.0001661431874156,2.1580442824210584,18.78072687764177
GO:1901890,Positive Regulation Of Cell Junction Assembly,0.0001695299731563,2.602378755254793,22.59510361325051
GO:0006613,Cotranslational Protein Targeting To Membrane,0.0001731482999771,11.34727969348659,98.28289833623114
GO:0070102,Interleukin-6-Mediated Signaling Pathway,0.0001731482999771,11.34727969348659,98.28289833623114
GO:0032042,Mitochondrial DNA Metabolic Process,0.0001731482999771,11.34727969348659,98.28289833623114
GO:0060045,Positive Regulation Of Cardiac Muscle Cell Proliferation,0.0001731482999771,11.34727969348659,98.28289833623114
GO:0097479,Synaptic Vesicle Localization,0.0001731482999771,11.34727969348659,98.28289833623114
GO:0019369,Arachidonic Acid Metabolic Process,0.0001766663086654,2.8173993237011987,24.34584589504056
GO:0032496,Response To Lipopolysaccharide,0.000180972614626,1.8024760136180749,15.532232926886778
GO:0032886,Regulation Of Microtubule-Based Process,0.0001825669188745,3.2272308401167256,27.78127386934456
GO:1990928,Response To Amino Acid Starvation,0.0001825669188745,3.2272308401167256,27.78127386934456
GO:1903076,Regulation Of Protein Localization To Plasma Membrane,0.0001898771880733,2.2850728607783704,19.58109342632769
GO:0043009,Chordate Embryonic Development,0.0001924736756018,2.622777652917588,22.4393084005655
GO:0045862,Positive Regulation Of Proteolysis,0.0001924736756018,2.622777652917588,22.4393084005655
GO:1904062,Regulation Of Monoatomic Cation Transmembrane Transport,0.0002005077855867,3.3044226044226046,28.136026649512964
GO:0051209,Release Of Sequestered Calcium Ion Into Cytosol,0.0002005077855867,3.3044226044226046,28.136026649512964
GO:0007005,Mitochondrion Organization,0.0002016152355112,1.7848470131131615,15.187529982910906
GO:0007052,Mitotic Spindle Organization,0.0002055215815857,2.2189110800534992,18.8384652251903
GO:0034250,Positive Regulation Of Amide Metabolic Process,0.0002055215815857,2.2189110800534992,18.8384652251903
GO:1901800,Positive Regulation Of Proteasomal Protein Catabolic Process,0.000218957908936,2.1617873651771955,18.216584520327068
GO:0042692,Muscle Cell Differentiation,0.0002191586673428,3.3926652190125246,28.585628807890423
GO:0050691,Regulation Of Defense Response To Virus By Host,0.0002191586673428,3.3926652190125246,28.585628807890423
GO:0030278,Regulation Of Ossification,0.0002191586673428,3.3926652190125246,28.585628807890423
GO:1900744,Regulation Of p38MAPK Cascade,0.0002191586673428,3.3926652190125246,28.585628807890423
GO:0099504,Synaptic Vesicle Cycle,0.0002191586673428,3.3926652190125246,28.585628807890423
GO:0003281,Ventricular Septum Development,0.0002191586673428,3.3926652190125246,28.585628807890423
GO:0051604,Protein Maturation,0.0002219114974081,1.9653958944281524,16.53533146638494
GO:0006396,RNA Processing,0.0002233555880427,1.7189090345575702,14.450430776151606
GO:0008610,Lipid Biosynthetic Process,0.0002253590014996,2.380116959064328,19.987783959615367
GO:0010038,Response To Metal Ion,0.0002264452078642,2.494178614430671,20.93365994243888
GO:0043029,T Cell Homeostasis,0.0002294875050197,8.253218884120171,69.15918444887122
GO:0032402,Melanosome Transport,0.0002294875050197,8.253218884120171,69.15918444887122
GO:1904063,Negative Regulation Of Cation Transmembrane Transport,0.0002294875050197,8.253218884120171,69.15918444887122
GO:0030857,Negative Regulation Of Epithelial Cell Differentiation,0.0002294875050197,8.253218884120171,69.15918444887122
GO:0051904,Pigment Granule Transport,0.0002294875050197,8.253218884120171,69.15918444887122
GO:0043268,Positive Regulation Of Potassium Ion Transport,0.0002294875050197,8.253218884120171,69.15918444887122
GO:0032925,Regulation Of Activin Receptor Signaling Pathway,0.0002294875050197,8.253218884120171,69.15918444887122
GO:0042311,Vasodilation,0.0002294875050197,8.253218884120171,69.15918444887122
GO:2000060,Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process,0.0002358425647236,2.222516556291391,18.563227433732973
GO:0032103,Positive Regulation Of Response To External Stimulus,0.0002358699961316,1.795732434689252,14.998369897396012
GO:0019319,Hexose Biosynthetic Process,0.0002381931615969,3.494508868472639,29.15269076265111
GO:0070527,Platelet Aggregation,0.0002381931615969,3.494508868472639,29.15269076265111
GO:0032755,Positive Regulation Of Interleukin-6 Production,0.0002495057124518,2.2967980295566504,19.05430248025634
GO:0030239,Myofibril Assembly,0.0002498379751564,2.935328411672906,24.347662557657262
GO:0034661,ncRNA Catabolic Process,0.0002571423241016,3.613353798925557,29.867551920499714
GO:0051254,Positive Regulation Of RNA Metabolic Process,0.0002571423241016,3.613353798925557,29.867551920499714
GO:0045444,Fat Cell Differentiation,0.0002582151397776,2.509249901129323,20.73071368306862
GO:0061640,Cytoskeleton-Dependent Cytokinesis,0.0002706673542179,2.226315415413044,18.288335062644155
GO:1902176,Negative Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway,0.0002717042250506,6.706270121109919,55.06381917963234
GO:0010613,Positive Regulation Of Cardiac Muscle Hypertrophy,0.0002717042250506,6.706270121109919,55.06381917963234
GO:0061036,Positive Regulation Of Cartilage Development,0.0002717042250506,6.706270121109919,55.06381917963234
GO:0010460,Positive Regulation Of Heart Rate,0.0002717042250506,6.706270121109919,55.06381917963234
GO:2000758,Positive Regulation Of Peptidyl-Lysine Acetylation,0.0002717042250506,6.706270121109919,55.06381917963234
GO:1901381,Positive Regulation Of Potassium Ion Transmembrane Transport,0.0002717042250506,6.706270121109919,55.06381917963234
GO:0051057,Positive Regulation Of Small GTPase Mediated Signal Transduction,0.0002717042250506,6.706270121109919,55.06381917963234
GO:0090329,Regulation Of DNA-templated DNA Replication,0.0002717042250506,6.706270121109919,55.06381917963234
GO:0043457,Regulation Of Cellular Respiration,0.0002717042250506,6.706270121109919,55.06381917963234
GO:0000028,Ribosomal Small Subunit Assembly,0.0002717042250506,6.706270121109919,55.06381917963234
GO:0008380,RNA Splicing,0.0002747545294189,2.0679821180823184,16.9566933418641
GO:0032376,Positive Regulation Of Cholesterol Transport,0.0002753565058467,3.7538367096378153,30.77186589325633
GO:0071168,Protein Localization To Chromatin,0.0002753565058467,3.7538367096378153,30.77186589325633
GO:0032355,Response To Estradiol,0.0002753565058467,3.7538367096378153,30.77186589325633
GO:0000018,Regulation Of DNA Recombination,0.0002793328249509,2.983410138248848,24.41356309178221
GO:0008406,Gonad Development,0.0002804699020138,2.6947032170972616,22.040096556722613
GO:0046425,Regulation Of Receptor Signaling Pathway Via JAK-STAT,0.0002804699020138,2.6947032170972616,22.040096556722613
GO:0051100,Negative Regulation Of Binding,0.0002887184221264,2.165918493090397,17.652362777334385
GO:0032774,RNA Biosynthetic Process,0.0002919616761025,3.9224489795918367,31.924372971930303
GO:0000132,Establishment Of Mitotic Spindle Orientation,0.0002919616761025,3.9224489795918367,31.924372971930303
GO:0140467,Integrated Stress Response Signaling,0.0002919616761025,3.9224489795918367,31.924372971930303
GO:0036258,Multivesicular Body Assembly,0.0002919616761025,3.9224489795918367,31.924372971930303
GO:0006473,Protein Acetylation,0.0002919616761025,3.9224489795918367,31.924372971930303
GO:0007035,Vacuolar Acidification,0.0002919616761025,3.9224489795918367,31.924372971930303
GO:0031330,Negative Regulation Of Cellular Catabolic Process,0.0002949854767266,2.399940446650124,19.508118557819003
GO:0050767,Regulation Of Neurogenesis,0.0002949854767266,2.399940446650124,19.508118557819003
GO:0006614,SRP-dependent Cotranslational Protein Targeting To Membrane,0.000299096594689,18.563965068178337,150.64182373710636
GO:0099622,Cardiac Muscle Cell Membrane Repolarization,0.000299096594689,18.563965068178337,150.64182373710636
GO:0071350,Cellular Response To Interleukin-15,0.000299096594689,18.563965068178337,150.64182373710636
GO:0035113,Embryonic Appendage Morphogenesis,0.000299096594689,18.563965068178337,150.64182373710636
GO:1904019,Epithelial Cell Apoptotic Process,0.000299096594689,18.563965068178337,150.64182373710636
GO:0033539,Fatty Acid Beta-Oxidation Using acyl-CoA Dehydrogenase,0.000299096594689,18.563965068178337,150.64182373710636
GO:0001325,Formation Of Extrachromosomal Circular DNA,0.000299096594689,18.563965068178337,150.64182373710636
GO:0035723,Interleukin-15-Mediated Signaling Pathway,0.000299096594689,18.563965068178337,150.64182373710636
GO:0035855,Megakaryocyte Development,0.000299096594689,18.563965068178337,150.64182373710636
GO:1902969,Mitotic DNA Replication,0.000299096594689,18.563965068178337,150.64182373710636
GO:0071027,Nuclear RNA Surveillance,0.000299096594689,18.563965068178337,150.64182373710636
GO:0045579,Positive Regulation Of B Cell Differentiation,0.000299096594689,18.563965068178337,150.64182373710636
GO:0045348,Positive Regulation Of MHC Class II Biosynthetic Process,0.000299096594689,18.563965068178337,150.64182373710636
GO:1904871,Positive Regulation Of Protein Localization To Cajal Body,0.000299096594689,18.563965068178337,150.64182373710636
GO:0009206,Purine Ribonucleoside Triphosphate Biosynthetic Process,0.000299096594689,18.563965068178337,150.64182373710636
GO:1904869,Regulation Of Protein Localization To Cajal Body,0.000299096594689,18.563965068178337,150.64182373710636
GO:0048489,Synaptic Vesicle Transport,0.000299096594689,18.563965068178337,150.64182373710636
GO:0090656,T-Circle Formation,0.000299096594689,18.563965068178337,150.64182373710636
GO:0090737,Telomere Maintenance Via Telomere Trimming,0.000299096594689,18.563965068178337,150.64182373710636
GO:1990858,Cellular Response To Lectin,0.0002995201136159,5.778166206685066,46.88016336685926
GO:0048592,Eye Morphogenesis,0.0002995201136159,5.778166206685066,46.88016336685926
GO:0005977,Glycogen Metabolic Process,0.0002995201136159,5.778166206685066,46.88016336685926
GO:0007064,Mitotic Sister Chromatid Cohesion,0.0002995201136159,5.778166206685066,46.88016336685926
GO:0051402,Neuron Apoptotic Process,0.0002995201136159,5.778166206685066,46.88016336685926
GO:0016075,rRNA Catabolic Process,0.0002995201136159,5.778166206685066,46.88016336685926
GO:1903146,Regulation Of Autophagy Of Mitochondrion,0.0002995201136159,5.778166206685066,46.88016336685926
GO:2000641,Regulation Of Early Endosome To Late Endosome Transport,0.0002995201136159,5.778166206685066,46.88016336685926
GO:0016180,snRNA Processing,0.0002995201136159,5.778166206685066,46.88016336685926
GO:0120178,Steroid Hormone Biosynthetic Process,0.0002995201136159,5.778166206685066,46.88016336685926
GO:0002223,Stimulatory C-type Lectin Receptor Signaling Pathway,0.0002995201136159,5.778166206685066,46.88016336685926
GO:0051252,Regulation Of RNA Metabolic Process,0.0003036633519132,2.1135901386748843,17.11921537997746
GO:0001701,In Utero Embryonic Development,0.0003058127019976,4.128567045105861,33.41058457669618
GO:0061515,Myeloid Cell Development,0.0003058127019976,4.128567045105861,33.41058457669618
GO:1900077,Negative Regulation Of Cellular Response To Insulin Stimulus,0.0003058127019976,4.128567045105861,33.41058457669618
GO:0045429,Positive Regulation Of Nitric Oxide Biosynthetic Process,0.0003058127019976,4.128567045105861,33.41058457669618
GO:0006515,Protein Quality Control For Misfolded Or Incompletely Synthesized Proteins,0.0003058127019976,4.128567045105861,33.41058457669618
GO:2001239,Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand,0.0003058127019976,4.128567045105861,33.41058457669618
GO:0035249,"Synaptic Transmission, Glutamatergic",0.0003058127019976,4.128567045105861,33.41058457669618
GO:0000079,Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity,0.000310670723096,2.230322920465135,18.01382081050654
GO:0006906,Vesicle Fusion,0.000310670723096,2.230322920465135,18.01382081050654
GO:0031570,DNA Integrity Checkpoint Signaling,0.0003115413267696,3.037167869758869,24.52202825847893
GO:0034198,Cellular Response To Amino Acid Starvation,0.0003115413267696,3.037167869758869,24.52202825847893
GO:1904427,Positive Regulation Of Calcium Ion Transmembrane Transport,0.0003115413267696,3.037167869758869,24.52202825847893
GO:0031145,Anaphase-Promoting Complex-Dependent Catabolic Process,0.000314545041664,5.159484741604048,41.60806245956535
GO:2000042,Negative Regulation Of Double-Strand Break Repair Via Homologous Recombination,0.000314545041664,5.159484741604048,41.60806245956535
GO:0001778,Plasma Membrane Repair,0.000314545041664,5.159484741604048,41.60806245956535
GO:1901798,Positive Regulation Of Signal Transduction By P53 Class Mediator,0.000314545041664,5.159484741604048,41.60806245956535
GO:2000679,Positive Regulation Of Transcription Regulatory Region DNA Binding,0.000314545041664,5.159484741604048,41.60806245956535
GO:0019218,Regulation Of Steroid Metabolic Process,0.000314545041664,5.159484741604048,41.60806245956535
GO:0006695,Cholesterol Biosynthetic Process,0.0003154497063726,4.386255560668814,35.35984875810827
GO:0051055,Negative Regulation Of Lipid Biosynthetic Process,0.0003154497063726,4.386255560668814,35.35984875810827
GO:0045879,Negative Regulation Of Smoothened Signaling Pathway,0.0003154497063726,4.386255560668814,35.35984875810827
GO:1904357,Negative Regulation Of Telomere Maintenance Via Telomere Lengthening,0.0003154497063726,4.386255560668814,35.35984875810827
GO:1901987,Regulation Of Cell Cycle Phase Transition,0.0003154497063726,4.386255560668814,35.35984875810827
GO:0055078,Sodium Ion Homeostasis,0.0003154497063726,4.386255560668814,35.35984875810827
GO:0060395,SMAD Protein Signal Transduction,0.0003174187162041,2.723067465806055,21.93509481637275
GO:1904377,Positive Regulation Of Protein Localization To Cell Periphery,0.0003174187162041,2.723067465806055,21.93509481637275
GO:1903078,Positive Regulation Of Protein Localization To Plasma Membrane,0.0003174187162041,2.723067465806055,21.93509481637275
GO:0060840,Artery Development,0.0003190705273123,4.717616126205083,37.97727398627049
GO:0015721,Bile Acid And Bile Salt Transport,0.0003190705273123,4.717616126205083,37.97727398627049
GO:0043153,Entrainment Of Circadian Clock By Photoperiod,0.0003190705273123,4.717616126205083,37.97727398627049
GO:1903202,Negative Regulation Of Oxidative Stress-Induced Cell Death,0.0003190705273123,4.717616126205083,37.97727398627049
GO:0007162,Negative Regulation Of Cell Adhesion,0.0003279293538929,2.309941520467836,18.53199638078535
GO:0007179,Transforming Growth Factor Beta Receptor Signaling Pathway,0.0003279293538929,2.309941520467836,18.53199638078535
GO:0051028,mRNA Transport,0.0003354069549083,2.542908506008137,20.34369010127556
GO:1903828,Negative Regulation Of Protein Localization,0.000346472363721,3.097665847665848,24.68129540971655
GO:0048667,Cell Morphogenesis Involved In Neuron Differentiation,0.0003566296343765,2.2345559845559846,17.739721548418945
GO:0046330,Positive Regulation Of JNK Cascade,0.0003566296343765,2.2345559845559846,17.739721548418945
GO:2001234,Negative Regulation Of Apoptotic Signaling Pathway,0.0003809307607898,2.170495842315984,17.0880813706154
GO:2001259,Positive Regulation Of Cation Channel Activity,0.0003840366812043,3.166252111162291,24.90185248751023
GO:0046928,Regulation Of Neurotransmitter Secretion,0.0003840366812043,3.166252111162291,24.90185248751023
GO:0043062,Extracellular Structure Organization,0.000384623737608,1.9573830457680528,15.391382460373864
GO:0032675,Regulation Of Interleukin-6 Production,0.0003865178115774,1.9281262830856296,15.151857640226986
GO:0034475,U4 snRNA 3'-End Processing,0.0003972115370601,94248.0,738060.0068547403
GO:0007197,Adenylate Cyclase-Inhibiting G Protein-Coupled Acetylcholine Receptor Signaling Pathway,0.0003972115370601,94248.0,738060.0068547403
GO:0003300,Cardiac Muscle Hypertrophy,0.0003972115370601,94248.0,738060.0068547403
GO:0060973,Cell Migration Involved In Heart Development,0.0003972115370601,94248.0,738060.0068547403
GO:0071872,Cellular Response To Epinephrine Stimulus,0.0003972115370601,94248.0,738060.0068547403
GO:0071352,Cellular Response To Interleukin-2,0.0003972115370601,94248.0,738060.0068547403
GO:0060397,Growth Hormone Receptor Signaling Pathway Via JAK-STAT,0.0003972115370601,94248.0,738060.0068547403
GO:0035315,Hair Cell Differentiation,0.0003972115370601,94248.0,738060.0068547403
GO:0038110,Interleukin-2-Mediated Signaling Pathway,0.0003972115370601,94248.0,738060.0068547403
GO:0036289,Peptidyl-Serine Autophosphorylation,0.0003972115370601,94248.0,738060.0068547403
GO:1904179,Positive Regulation Of Adipose Tissue Development,0.0003972115370601,94248.0,738060.0068547403
GO:1905821,Positive Regulation Of Chromosome Condensation,0.0003972115370601,94248.0,738060.0068547403
GO:0060623,Regulation Of Chromosome Condensation,0.0003972115370601,94248.0,738060.0068547403
GO:0043300,Regulation Of Leukocyte Degranulation,0.0003972115370601,94248.0,738060.0068547403
GO:1901524,Regulation Of Mitophagy,0.0003972115370601,94248.0,738060.0068547403
GO:0071871,Response To Epinephrine,0.0003972115370601,94248.0,738060.0068547403
GO:0016446,Somatic Hypermutation Of Immunoglobulin Genes,0.0003972115370601,94248.0,738060.0068547403
GO:0070127,tRNA Aminoacylation For Mitochondrial Protein Translation,0.0003972115370601,94248.0,738060.0068547403
GO:0106354,tRNA Surveillance,0.0003972115370601,94248.0,738060.0068547403
GO:0061820,Telomeric D-loop Disassembly,0.0003972115370601,94248.0,738060.0068547403
GO:0044417,Translocation Of Molecules Into Host,0.0003972115370601,94248.0,738060.0068547403
GO:0099625,Ventricular Cardiac Muscle Cell Membrane Repolarization,0.0003972115370601,94248.0,738060.0068547403
GO:0034372,Very-Low-Density Lipoprotein Particle Remodeling,0.0003972115370601,94248.0,738060.0068547403
GO:0046784,Viral mRNA Export From Host Cell Nucleus,0.0003972115370601,94248.0,738060.0068547403
GO:0001837,Epithelial To Mesenchymal Transition,0.0004051897084415,2.7883545859579044,21.78027038067847
GO:1903321,Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal,0.0004349357255812,2.582231786043652,19.987280442253216
GO:0030509,BMP Signaling Pathway,0.0004414503450829,2.435073921926144,18.81202968622038
GO:2001243,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway,0.0004414503450829,2.435073921926144,18.81202968622038
GO:0032757,Positive Regulation Of Interleukin-8 Production,0.0004414503450829,2.435073921926144,18.81202968622038
GO:0060393,Regulation Of Pathway-Restricted SMAD Protein Phosphorylation,0.0004414503450829,2.435073921926144,18.81202968622038
GO:0033151,V(D)J Recombination,0.0004520114914805,10.314128102972724,79.4373822999263
GO:0003228,Atrial Cardiac Muscle Tissue Development,0.0004520114914805,10.314128102972724,79.4373822999263
GO:0060350,Endochondral Bone Morphogenesis,0.0004520114914805,10.314128102972724,79.4373822999263
GO:0001738,Morphogenesis Of A Polarized Epithelium,0.0004520114914805,10.314128102972724,79.4373822999263
GO:0043267,Negative Regulation Of Potassium Ion Transport,0.0004520114914805,10.314128102972724,79.4373822999263
GO:0055062,Phosphate Ion Homeostasis,0.0004520114914805,10.314128102972724,79.4373822999263
GO:0006787,Porphyrin-Containing Compound Catabolic Process,0.0004520114914805,10.314128102972724,79.4373822999263
GO:1900264,Positive Regulation Of DNA-directed DNA Polymerase Activity,0.0004520114914805,10.314128102972724,79.4373822999263
GO:0010765,Positive Regulation Of Sodium Ion Transport,0.0004520114914805,10.314128102972724,79.4373822999263
GO:0015697,Quaternary Ammonium Group Transport,0.0004520114914805,10.314128102972724,79.4373822999263
GO:1900262,Regulation Of DNA-directed DNA Polymerase Activity,0.0004520114914805,10.314128102972724,79.4373822999263
GO:0030174,Regulation Of DNA-templated DNA Replication Initiation,0.0004520114914805,10.314128102972724,79.4373822999263
GO:1905818,Regulation Of Chromosome Separation,0.0004520114914805,10.314128102972724,79.4373822999263
GO:0043618,Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress,0.0004520114914805,10.314128102972724,79.4373822999263
GO:0010039,Response To Iron Ion,0.0004520114914805,10.314128102972724,79.4373822999263
GO:0001682,tRNA 5'-Leader Removal,0.0004520114914805,10.314128102972724,79.4373822999263
GO:0019318,Hexose Metabolic Process,0.0004568700509824,2.826178349098553,21.73645297092691
GO:0000956,Nuclear-Transcribed mRNA Catabolic Process,0.0004606992771924,2.116367076631977,16.25955101980942
GO:0000077,DNA Damage Checkpoint Signaling,0.0004659604839021,3.3351555581793493,25.5853447864982
GO:0035924,Cellular Response To Vascular Endothelial Growth Factor Stimulus,0.0004659604839021,3.3351555581793493,25.5853447864982
GO:0002639,Positive Regulation Of Immunoglobulin Production,0.0004659604839021,3.3351555581793493,25.5853447864982
GO:0043627,Response To Estrogen,0.0004659604839021,3.3351555581793493,25.5853447864982
GO:0060284,Regulation Of Cell Development,0.0004948897320289,2.6044794569059406,19.823150450882167
GO:0140546,Defense Response To Symbiont,0.0005067158798407,1.758874458874459,13.34556567604814
GO:0045229,External Encapsulating Structure Organization,0.0005085998004044,1.922899567289348,14.582980147811702
GO:0038061,NIK/NF-kappaB Signaling,0.0005092173296537,3.4407612031921424,26.090038592608263
GO:0006094,Gluconeogenesis,0.0005092173296537,3.4407612031921424,26.090038592608263
GO:0055001,Muscle Cell Development,0.0005092173296537,3.4407612031921424,26.090038592608263
GO:0006356,Regulation Of Transcription By RNA Polymerase I,0.0005092173296537,3.4407612031921424,26.090038592608263
GO:0034762,Regulation Of Transmembrane Transport,0.0005092173296537,3.4407612031921424,26.090038592608263
GO:0060541,Respiratory System Development,0.0005092173296537,3.4407612031921424,26.090038592608263
GO:0001678,Intracellular Glucose Homeostasis,0.000514305056435,2.8682230072185533,21.72017508155519
GO:0048705,Skeletal System Morphogenesis,0.000514305056435,2.8682230072185533,21.72017508155519
GO:0007200,Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway,0.0005295580809294,2.1173991752236585,15.972532304934589
GO:0032436,Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process,0.0005295580809294,2.1173991752236585,15.972532304934589
GO:0090049,Regulation Of Cell Migration Involved In Sprouting Angiogenesis,0.0005527434286959,3.565597667638484,26.744181149944023
GO:1901342,Regulation Of Vasculature Development,0.0005527434286959,3.565597667638484,26.744181149944023
GO:0070849,Response To Epidermal Growth Factor,0.0005527434286959,3.565597667638484,26.744181149944023
GO:0034249,Negative Regulation Of Amide Metabolic Process,0.0005656190258433,2.023348523096089,15.129770289501035
GO:0001936,Regulation Of Endothelial Cell Proliferation,0.0005656190258433,2.023348523096089,15.129770289501035
